https://www.sentinelone.com/labs/who-needs-macros-threat-actors-pivot-to-abusing-explorer-and-other-lolbins-via-windows-shortcuts/	22
https://twitter.com/eric_capuano/status/1555407572622000128	11
https://privacy.twitter.com/en/blog/2022/an-issue-affecting-some-anonymous-accounts	10
https://github.com/flipperdevices/flipperzero-firmware/blob/dev/lib/subghz/protocols/princeton.c#L11	10
https://www.inversecos.com/2022/08/detecting-linux-anti-forensics.html	9
https://aka.ms/CISOWorkshop	8
https://www.adico.me/post/xss-in-gmail-s-amp4email	8
https://posts.specterops.io/on-detection-tactical-to-functional-37ddcd75234b	8
https://www.bleepingcomputer.com/news/security/hackers-try-to-extort-survey-firm-questionpro-after-alleged-data-theft/	8
https://research.ifcr.dk/certipy-4-0-esc9-esc10-bloodhound-gui-new-authentication-and-request-methods-and-more-7237d88061f7	8
https://ruia-ruia.github.io/2022/08/05/CVE-2022-29582-io-uring/	8
https://www.bleepingcomputer.com/news/security/twitter-confirms-zero-day-used-to-expose-data-of-54-million-accounts/	8
https://www.cisa.gov/uscert/ncas/alerts/aa22-216a	7
https://github.com/FortyNorthSecurity/PersistAssist	7
https://www.bleepingcomputer.com/news/security/german-chambers-of-industry-and-commerce-hit-by-massive-cyberattack/	6
https://brutelogic.com.br/redir.svg	6
https://thehackernews.com/2022/08/emergency-alert-system-flaws-could-let.html	6
https://www.virustotal.com/gui/file/1d1ea78d13d0623458e8ede07cb545945d32134f6324a8b472d77304f32cb778	6
https://brutelogic.com.br/brute.svg	6
https://brutelogic.com.br/redir.svg?url=//X55.is&w=1	6
https://brutelogic.com.br/poc.svg	6
https://brutelogic.com.br/redir.svg?url=//X55.is	6
https://www.virustotal.com/gui/file/50cd4fbf0ebfe65fc135523fda1525a32dc50764748f863193da22d4616c8666	6
https://www.haaretz.com/israel-news/2022-08-04/ty-article/.premium/israel-polices-version-of-pegasus-spyware-revealed/00000182-6911-d2f5-a3e6-ed1db74e0000	6
https://www.bleepingcomputer.com/news/security/duckduckgo-browser-now-blocks-all-third-party-microsoft-trackers/	5
https://twitter.com/TonyaJoRiley/status/1555635639441301504	5
https://docs.google.com/forms/d/e/1FAIpQLScojZa4zQmlAO5365EYp8gGcd7npMtk9YyxVh7MG1jrUp7mNQ/viewform	5
https://www.sans.org/u/1m54	5
