https://research.checkpoint.com/2025/stealth-falcon-zero-day/	5
https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-47956	4
https://www.bleepingcomputer.com/news/security/stealth-falcon-hackers-exploited-windows-webdav-zero-day-to-drop-malware/	4
https://isc.sans.edu/diary/32036	4
https://www.synacktiv.com/publications/ntlm-reflection-is-dead-long-live-ntlm-reflection-an-in-depth-analysis-of-cve-2025	4
https://thehackernews.com/2025/06/interpol-dismantles-20000-malicious-ips.html	3
https://www.mobile-hacker.com/2025/06/10/seeker-how-a-simple-link-can-reveal-your-smartphones-location/	3
https://www.securityweek.com/40000-unprotected-security-cameras-found-on-internet/	3
https://www.bleepingcomputer.com/news/security/brute-force-attacks-target-apache-tomcat-management-panels/	3
https://blog.redteam-pentesting.de/2025/reflective-kerberos-relay-attack/	3
https://www.bleepingcomputer.com/news/microsoft/microsoft-creates-separate-windows-11-24h2-update-for-incompatible-pcs/	3
https://thehackernews.com/2025/06/sinotrack-gps-devices-vulnerable-to.html	3
https://securelist.com/browservenom-mimicks-deepseek-to-use-malicious-proxy/115728/	3
https://cside.dev/blog/weaponized-google-oauth-triggers-malicious-websocket	3
https://www.securityweek.com/flaw-in-industrial-computer-makers-uefi-apps-enables-secure-boot-bypass-on-many-devices/	3
https://yeswehack.com/learn-bug-bounty/how-exploit-graphql-endpoint-bug-bounty	3
https://thehackernews.com/2025/06/former-black-basta-members-use.html	3
